	Device	Year	Latitude	Longitude	Feature	Depth top	Sample material	Biome	Region	Province	Season	Season period	SSD	PAR	SST	Fe	NH4	NO2	NO3	SSChla	Chl	Ssphi	POC	PIC	Bathy depth	SST	SSM	u	v	OW	MLE	RT	Age	Lat_plastic	Lon_plastic	Plastic_count
ERR3587131	High Volume Peristaltic Pump	2010	-2.0465	72.1568	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	autumn	early	724.0	38.69296	31.171288	0.001313573	0.016535839	0.008396721	0.008090431	0.0768846534192562	16.734	2.159271647	34.3683910369873	0.0001658102337387	-4563.0	0.27021	9.537e-06	55.512541	9.887421	0.013305	0.045411	0.0	120.0	-2.0	72.2	902.1259130285639
ERR3587132	High Volume Peristaltic Pump	2010	-16.957	53.9801	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian South Subtropical Gyre Province	autumn	middle	678.0	34.896236	28.04713975	0.001048266	0.01050256	0.005936726	0.006946565	0.0705097652971745	28.749	2.404354216	39.5986328125	0.0001348908554064	-4688.0	0.20159	0.00010205	11.622718	10.79162	0.274476	0.074677	2.138889	106.0	-17.0	54.0	1599.273176945977
ERR3587133	High Volume Peristaltic Pump	2010	-16.9534	53.9601	DCM	73.0	0.22-1.6	Trades Biome	Indian Ocean	Indian South Subtropical Gyre Province	autumn	middle	678.0	34.896236	28.04713975	0.001048266	0.01050256	0.005936726	0.006946565	0.0766784101724625	38.1381	2.404354216	39.1006126403809	0.0001396236875734	-4657.0	0.18796	0.00010632	11.622718	10.79162	0.274476	0.074677	2.138889	106.0	-17.0	54.0	1599.273176945977
ERR3587134	High Volume Peristaltic Pump	2010	-20.9354	-35.1803	SRF	3.0	0.22-3	Trades Biome	South Atlantic Ocean	South Atlantic Gyral Province	spring	early	755.0	50.914387	23.79766	0.000776878	0.011959192	0.013930039	0.013453111	0.0390392448753119	15.618	1.089820558	24.611780166626	9.30797687033e-05	-3847.0	0.59536	1.2e-07	0.47917	2.691546	0.084131	0.027592	0.0	120.0	-21.0	-35.19999999999999	2815.8161727404613
ERR3587135	High Volume Peristaltic Pump	2010	-30.1367	-43.2899	SRF	3.0	0.22-3	Trades Biome	South Atlantic Ocean	South Atlantic Gyral Province	spring	middle	802.0	58.560814	20.8267705	0.000862562	0.017718557	0.012364627	0.001974124	0.0684884004294872	20.9027	1.737209334	39.0039539337158	0.0002048036621999	-3887.0	3.7648	1.5787e-05	8.645021	-6.42114	0.053558	0.14819	5.777778	68.0	-30.200000000000003	-43.19999999999999	984.4604057035378
ERR3587136	High Volume Peristaltic Pump	2010	-47.1863	-58.2902	SRF	3.0	0.22-3	Coastal Biome	South Atlantic Ocean	Southwest Atlantic Shelves Province	spring	late	945.0	53.899456	7.93045	0.000290781	0.125833504	0.274188709	6.387227853	0.655533403158188	29.5811	1.615979324	130.012275695801	0.0014030995080247	-2858.0	1.211	0.00021411	-10.980902	8.969104	0.056052	0.202122	0.0	120.0	-47.20000000000002	-58.19999999999999	58.186621013549846
ERR3587137	High Volume Peristaltic Pump	2010	-47.2007	-57.9446	DCM	38.0	0.22-3	Coastal Biome	South Atlantic Ocean	Southwest Atlantic Shelves Province	spring	late	945.0	56.342842	8.2061365	0.000290781	0.125833504	0.274188709	6.387227853	0.488230526447296	58.0487	1.615979324	107.016181945801	0.0012901481823064	-3510.0	0.82188	5.404e-06	-10.980902	8.969104	0.056052	0.202122	0.0	120.0	-47.20000000000002	-58.0	55.985953519779095
ERR3587138	High Volume Peristaltic Pump	2011	-60.2287	-60.6476	SRF	3.0	0.22-3	Polar Biome	Southern Ocean	Antarctic Province	spring	late	1122.0	40.977516	1.401179125	8.826e-06	0.096893812	0.217055053	19.89227422	0.171300821006298	36.464	0.665650276	52.0462245941162	0.0002879589155782	-3983.0	3.3784		18.290298	-1.02358	-0.48219	0.082884	1.972222	120.0	-60.20000000000002	-60.599999999999966	1.7017700419597852
ERR3587139	High Volume Peristaltic Pump	2011	-62.0385	-49.529	SRF	3.0	0.22-3	Polar Biome	Southern Ocean	Antarctic Province	summer	early	1157.0	33.40068	-0.474134375	0.000451463	0.007686064	0.042774215	26.6249059	0.134076401591301	45.3945	1.092564894	46.9334907531738	0.0001490588329033	-3319.0	0.27081	0.0001592	1.86434	-0.187659	-0.012327	0.02576	19.777778	120.0	-62.0	-49.599999999999966	1.7017700419597754
ERR3587140	Rosette Vertical Sampling System	2011	-62.2231	-49.2139	DCM	80.0	0.22-3	Polar Biome	Southern Ocean	Antarctic Province	summer	early	1162.0	34.09708	-0.5871515	0.000451463	0.007686064	0.042774215	26.6249059	0.14715214073658	49.5816	1.092564894	49.7448806762695	7.04751000739e-05	-3335.0	0.46757	1.308e-06	1.86434	-0.187659	-0.012327	0.02576	19.777778	120.0	-62.20000000000002	-49.19999999999999	1.7017700419597754
ERR3587141	Rosette Vertical Sampling System	2011	-12.9794	-96.0232	DCM	174.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	708.0	41.003788	25.364305	3.277e-06	0.018424854	0.128016119	9.24222072	0.152805812656879	37.0054	3.116781225	51.6122817993164	0.0002968315093312	-3412.0	0.51034	1.593e-06	-0.84177	2.208339	0.013354	0.045278	6.0	120.0	-13.0	-96.0	1168.7933947152253
ERR3587142	High Volume Peristaltic Pump	2011	-12.9723	-96.0122	DCM	48.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	709.0	41.003788	25.364305	3.277e-06	0.018424854	0.128016119	9.24222072	0.150526121258736	47.9246	3.116781225	52.8908615112305	0.0002959345874842	-3678.0	0.49273	1.45e-06	-0.84177	2.208339	0.013354	0.045278	6.0	120.0	-13.0	-96.0	1168.7933947152253
ERR3587143	High Volume Peristaltic Pump	2011	-13.0023	-95.9759	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	709.0	41.003788	25.337776	3.277e-06	0.018424854	0.128016119	9.24222072	0.141264371573925	47.9246	3.116781225	51.6576595306396	0.0002778700290946	-3678.0	0.49273	1.45e-06	-0.84177	2.208339	0.013354	0.045278	6.0	120.0	-13.0	-96.0	1168.7933947152253
ERR3587144	High Volume Peristaltic Pump	2011	-5.2669	-85.2732	DCM	38.0	0.22-3	Trades Biome	South Pacific Ocean	Pacific Equatorial Divergence Province	autumn	middle	718.0	48.532753	25.2728875	4.398e-06	0.034300595	0.573159586	7.140994549	0.212438941001892	25.4127	1.744572013	65.7028427124023	0.0003593940637074	-4117.0	1.8132	3.875e-06	-12.746951	15.658745	0.043188	0.012324	0.0	120.0	-5.200000000000003	-85.19999999999999	1130.3531057091707
ERR3587145	Rosette Vertical Sampling System	2010	20.8457	63.5851	MES	596.0	0.22-1.6	Coastal Biome	Indian Ocean	Northwest Arabian Sea Upwelling Province	winter	late	717.0	50.197826	25.90223425	0.001387737	0.028889008	0.005607758	0.000920977	0.725945651531219	4.457	0.676919709	233.297073364258	0.0004453408328117	-3391.0	0.024714	1.41e-05	2.996854	8.555371	-0.087532	0.06187	0.0	50.0	20.799999999999997	63.6	7542.476476904432
ERR3587146	Rosette Vertical Sampling System	2010	19.0351	64.5638	MES	332.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	winter	late	722.0	52.179527	26.98454575	0.001387726	0.030032598	0.004277769	0.001138785	0.360693588852882	19.3668	0.861280847	96.306526184082	0.000217769833398	-3350.0	0.29724	2.021e-06	10.755607	-6.652039	0.005785	0.069484	0.0	120.0	19.0	64.60000000000001	7532.284511105158
ERR3587147	High Volume Peristaltic Pump	2010	18.5918	66.622	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	winter	late	724.0	50.26217	27.6210625	0.00138772	0.0255102	0.004728645	0.003323513	0.347038775682449	19.6168	0.81377348	84.6746406555176	0.000236670312006	-3272.0	0.38108	0.00010463	-0.557961	15.046586	0.403157		2.25	120.0	18.599999999999994	66.60000000000001	10470.789328645169
ERR3587148	Rosette Vertical Sampling System	2010	18.7341	66.3896	MES	262.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	726.0	49.958878	27.673762	0.00138772	0.0255102	0.004728645	0.003323513	0.293133109807968	30.1842	0.81377348	80.9858322143555	0.0002070110058411	-3147.0	0.1421	1.2219e-05	-0.557961	15.046586	0.403157		2.25	120.0	18.799999999999997	66.4	11092.915743906027
ERR3587149	High Volume Peristaltic Pump	2010	14.6059	69.9776	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	735.0	56.69135	29.4142795	0.001387699	0.020277846	0.004047238	0.004698874	0.0986494719982147	11.3189	0.587034974	47.6406078338623	0.0001573284935147	-3640.0	0.25556	7.62e-07	-0.46655	4.30608	-0.412443	0.026178	19.027778	120.0	14.599999999999994	70.0	8847.406193321662
ERR3587150	High Volume Peristaltic Pump	2010	14.5536	70.0128	DCM	58.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	735.0	56.69135	29.41015675	0.001387699	0.020277846	0.004047238	0.004698874	0.0829746648669243	20.922	0.587034974	43.7392063140869	9.07193443708e-05	-3625.0	0.22011	6.79e-07	-0.46655	4.30608	-0.412443	0.026178	19.027778	120.0	14.599999999999994	70.0	8847.406193321662
ERR3587151	Rosette Vertical Sampling System	2011	-9.0063	-139.1394	DCM	112.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	702.0	47.02065	26.52781675	2.316e-06	0.030111594	0.087558472	6.207147837	0.116179704666138	45.3044	2.844539859	43.5958976745605	0.0001103167742257	-3695.0	0.10853	1.376e-06	-13.524453	5.403076	0.007751	0.028977	15.833333	120.0	-9.0	-139.2	79.99836539442411
ERR3587152	High Volume Peristaltic Pump	2012	31.6948	-64.2489	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	middle	680.0	27.065565	19.923977875	0.001041271	0.006396831	0.02664326	0.215206316	0.168957620859146	40.4465	0.897306487	54.3260688781738	6.01638530497e-05	-4473.0	0.12223	8.32e-07	9.553489	-10.815305	0.069438	0.085786	1.333333	120.0	31.599999999999994	-64.19999999999999	18606.66129893409
ERR3587153	High Volume Peristaltic Pump	2012	35.9346	-37.3032	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	695.0	37.91587	17.46959725	0.001100777	0.013435967	0.023812729	0.096477222	0.193537577986717		2.066890316	61.6453304290771	0.0001927193006849	-3140.0	0.54808	3.2377e-05	11.224682	4.559712	-0.032539	0.073051	1.388889	120.0	36.0	-37.39999999999998	8602.216645686392
ERR3587154	High Volume Peristaltic Pump	2012	39.2305	-70.0377	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	Gulf Stream Province	winter	middle	615.0	16.350664	14.3780725	0.000894599	0.013130805	0.114780657	2.422716151	0.355658233165741	15.7549	1.560198304	88.1854820251465	8.87711757968e-05	-2649.0	2.1983	0.00062478	1.373768	4.126204	-0.044917	0.144593	3.472222	24.0	39.199999999999996	-70.0	15066.946632407411
ERR3587155	Rosette Vertical Sampling System	2010	19.0351	64.5638	MES	332.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	winter	late	722.0	52.179527	26.98454575	0.001387726	0.030032598	0.004277769	0.001138785	0.360693588852882	19.3668	0.861280847	96.306526184082	0.000217769833398	-3350.0	0.29724	2.021e-06	10.755607	-6.652039	0.005785	0.069484	0.0	120.0	19.0	64.60000000000001	7532.284511105158
ERR3587156	High Volume Peristaltic Pump	2010	14.5536	70.0128	DCM	58.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	735.0	56.69135	29.41015675	0.001387699	0.020277846	0.004047238	0.004698874	0.0829746648669243	20.922	0.587034974	43.7392063140869	9.07193443708e-05	-3625.0	0.22011	6.79e-07	-0.46655	4.30608	-0.412443	0.026178	19.027778	120.0	14.599999999999994	70.0	8847.406193321662
ERR3587157	High Volume Peristaltic Pump	2010	-16.957	53.9801	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian South Subtropical Gyre Province	autumn	middle	678.0	34.896236	28.04713975	0.001048266	0.01050256	0.005936726	0.006946565	0.0705097652971745	28.749	2.404354216	39.5986328125	0.0001348908554064	-4688.0	0.20159	0.00010205	11.622718	10.79162	0.274476	0.074677	2.138889	106.0	-17.0	54.0	1599.273176945977
ERR3587158	High Volume Peristaltic Pump	2010	-16.9534	53.9601	DCM	73.0	0.22-1.6	Trades Biome	Indian Ocean	Indian South Subtropical Gyre Province	autumn	middle	678.0	34.896236	28.04713975	0.001048266	0.01050256	0.005936726	0.006946565	0.0766784101724625	38.1381	2.404354216	39.1006126403809	0.0001396236875734	-4657.0	0.18796	0.00010632	11.622718	10.79162	0.274476	0.074677	2.138889	106.0	-17.0	54.0	1599.273176945977
ERR3587159	Rosette Vertical Sampling System	2011	-5.261	-85.1678	MES	478.0	0.22-3	Trades Biome	South Pacific Ocean	Pacific Equatorial Divergence Province	autumn	middle	718.0	47.5668	25.0283905	4.398e-06	0.034300595	0.573159586	7.140994549	0.307798102498055	44.464	1.744572013	85.9029350280762	0.0003372105420567	-4118.0	1.8056	3.903e-06	-12.746951	15.658745	0.043188	0.012324	0.0	120.0	-5.200000000000003	-85.19999999999999	1130.3531057091707
ERR3587160	Rosette Vertical Sampling System	2011	-8.9729	-139.2393	MES	598.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	702.0	45.464985	26.68448125	2.316e-06	0.030111594	0.087558472	6.207147837	0.0936469696462154	52.2311	2.844539859	42.2708873748779	0.0001252670263056	-3328.0	0.1873	2.377e-06	-13.524453	5.403076	0.007751	0.028977	15.833333	120.0	-9.0	-139.2	79.99836539442411
ERR3587161	Rosette Vertical Sampling System	2011	-8.9109	-140.2845	MIX	148.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	704.0	46.940914	26.73019	2.277e-06	0.02508309	0.054778114	6.231764158	0.307092308998108	34.0341	3.432005557	77.0915184020996	0.0001437444807379	-985.0		5.487e-06	-4.286042	2.890793	-0.011503	0.053774	1.083333	120.0	-9.0	-140.2	36.97472280060419
ERR3587162	Rosette Vertical Sampling System	2012	34.0771	-49.8233	MES	732.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	688.0	34.986786	18.0906985	0.000983844	0.011274377	0.069205704	0.470016162	0.255898371338844	38.6584	1.014244699	70.0233421325684	0.0001011475505947	-4789.0	0.59747	2.8017e-05	-11.12844	-3.828252	0.275561	0.079308	0.0	120.0	34.0	-49.799999999999955	12974.017490562952
ERR3587163	Rosette Vertical Sampling System	2010	20.8457	63.5851	MES	596.0	0.22-1.6	Coastal Biome	Indian Ocean	Northwest Arabian Sea Upwelling Province	winter	late	717.0	50.197826	25.90223425	0.001387737	0.028889008	0.005607758	0.000920977	0.725945651531219	4.457	0.676919709	233.297073364258	0.0004453408328117	-3391.0	0.024714	1.41e-05	2.996854	8.555371	-0.087532	0.06187	0.0	50.0	20.799999999999997	63.6	7542.476476904432
ERR3587164	High Volume Peristaltic Pump	2011	14.2075	-116.6468	DCM	38.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	681.0	41.429737	26.348746	4.212e-06	0.016200179	0.02376498	3.006373823	0.254172801971436	34.1609	2.766736421	62.9702053070068	0.0002520708367228	-4118.0	0.53045	7.144e-06	-14.070426	3.470203	0.075315	0.032361	0.0	120.0	14.200000000000003	-116.6	693.7200552552285
ERR3587165	High Volume Peristaltic Pump	2010	-2.0465	72.1568	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	autumn	early	724.0	38.69296	31.171288	0.001313573	0.016535839	0.008396721	0.008090431	0.0768846534192562	16.734	2.159271647	34.3683910369873	0.0001658102337387	-4563.0	0.27021	9.537e-06	55.512541	9.887421	0.013305	0.045411	0.0	120.0	-2.0	72.2	902.1259130285639
ERR3587166	Rosette Vertical Sampling System	2011	6.3559	-103.0598	MES	440.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	705.0	41.912773	27.108766	4.689e-06	0.013172547	0.020416232	2.891272922		16.7658	2.127710955			-3241.0	0.17526	2.8577e-05	52.020196	1.040314	-0.002795	0.020154	0.0	120.0	6.3999999999999915	-103.0	515.2276368898548
ERR3587167	High Volume Peristaltic Pump	2012	31.6948	-64.2489	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	middle	680.0	27.065565	19.923977875	0.001041271	0.006396831	0.02664326	0.215206316	0.168957620859146	40.4465	0.897306487	54.3260688781738	6.01638530497e-05	-4473.0	0.12223	8.32e-07	9.553489	-10.815305	0.069438	0.085786	1.333333	120.0	31.599999999999994	-64.19999999999999	18606.66129893409
ERR3587168	High Volume Peristaltic Pump	2010	18.5918	66.622	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	winter	late	724.0	50.26217	27.6210625	0.00138772	0.0255102	0.004728645	0.003323513	0.347038775682449	19.6168	0.81377348	84.6746406555176	0.000236670312006	-3272.0	0.38108	0.00010463	-0.557961	15.046586	0.403157		2.25	120.0	18.599999999999994	66.60000000000001	10470.789328645169
ERR3587169	High Volume Peristaltic Pump	2010	14.6059	69.9776	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	735.0	56.69135	29.4142795	0.001387699	0.020277846	0.004047238	0.004698874	0.0986494719982147	11.3189	0.587034974	47.6406078338623	0.0001573284935147	-3640.0	0.25556	7.62e-07	-0.46655	4.30608	-0.412443	0.026178	19.027778	120.0	14.599999999999994	70.0	8847.406193321662
ERR3587170	High Volume Peristaltic Pump	2011	1.9928	-84.5766	SRF	3.0	0.22-3	Coastal Biome	North Pacific Ocean	Chile-Peru Current Coastal Province	spring	middle	732.0	35.234344	26.34354775	4.994e-06	0.038657464	0.411641767	3.423354744		39.5787				-3215.0	1.716	8.02e-07	-44.758723	-0.243588	-0.002594	0.005026	2.083333	120.0	2.0	-84.59999999999997	784.3752271726286
ERR3587171	High Volume Peristaltic Pump	2011	-16.9601	-100.6335	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	671.0	36.55995	23.22818275	3.007e-06	0.013075565	0.043491448	7.843671242	0.1111716106534	40.0773	2.229105494	43.1289100646973	0.0002252417179988	-4043.0	0.69721	8.12e-07	-2.395135	6.42367	-0.075767	0.018781	34.305556	120.0	-17.0	-100.59999999999997	1171.0546871716272
ERR3587172	Rosette Vertical Sampling System	2011	-9.0063	-139.1394	DCM	112.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	702.0	47.02065	26.52781675	2.316e-06	0.030111594	0.087558472	6.207147837	0.116179704666138	45.3044	2.844539859	43.5958976745605	0.0001103167742257	-3695.0	0.10853	1.376e-06	-13.524453	5.403076	0.007751	0.028977	15.833333	120.0	-9.0	-139.2	79.99836539442411
ERR3587173	Rosette Vertical Sampling System	2011	-9.0714	-140.5973	MIX	118.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	705.0	42.277496	26.74112425	2.459e-06	0.023188621	0.052577804	6.232079824	0.265331149101257	33.7078	2.509824984	71.3791084289551	0.000164030570886	-954.0	0.10891	3.453e-06	-2.752385	-2.994587	9.6e-05	0.043603	2.777778	37.0	-9.0	-140.6	88.07180250935615
ERR3587174	Rosette Vertical Sampling System	2011	-8.8999	-142.5461	MIX	138.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	707.0	48.66495	26.692906	2.359e-06	0.01748565	0.02433348	6.146822453	0.175588056445122	36.2207	2.225130098	55.3472328186035	8.75285513757e-05	-4371.0	0.11492	8.74e-07	1.05962	-2.544526	-0.004254	0.014455	0.0	120.0	-8.800000000000011	-142.6	51.75999751387997
ERR3587175	High Volume Peristaltic Pump	2011	14.2035	-116.6261	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	681.0	41.429737	26.348746	4.212e-06	0.016200179	0.02376498	3.006373823	0.247726731002331	25.4964	2.766736421	64.7954139709473	0.0002626398854772	-4136.0	0.40468	3.77e-07	-14.070426	3.470203	0.075315	0.032361	0.0	120.0	14.200000000000003	-116.6	693.7200552552285
ERR3587176	Rosette Vertical Sampling System	2011	14.2025	-116.6433	MES	370.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	680.0	41.393326	25.800958	4.212e-06	0.016200179	0.02376498	3.006373823	0.278171345591545	42.9043	2.766736421	67.8556594848633	0.0002610731462482	-4140.0	0.3853	8.318e-06	-14.070426	3.470203	0.075315	0.032361	0.0	120.0	14.200000000000003	-116.6	693.7200552552285
ERR3587177	Rosette Vertical Sampling System	2011	6.3378	-102.9538	DCM	55.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	706.0	37.385136	27.135295	4.689e-06	0.013172547	0.020416232	2.891272922	0.0882293619215488	20.21	2.127710955			-3189.0	0.22659	3.0447e-05	52.020196	1.040314	-0.002795	0.020154	0.0	120.0	6.3999999999999915	-103.0	515.2276368898548
